"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/02/2019","AQS","360610079","2","19.2","ug/m3 LC","66","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"02/08/2019","AQS","360610079","2","5.7","ug/m3 LC","24","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"02/14/2019","AQS","360610079","2","7.4","ug/m3 LC","31","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"02/20/2019","AQS","360610079","2","8","ug/m3 LC","33","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"02/26/2019","AQS","360610079","2","5","ug/m3 LC","21","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"03/04/2019","AQS","360610079","2","6.1","ug/m3 LC","25","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"03/10/2019","AQS","360610079","2","11.5","ug/m3 LC","48","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"03/16/2019","AQS","360610079","2","2.3","ug/m3 LC","10","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"03/22/2019","AQS","360610079","2","2.9","ug/m3 LC","12","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"03/28/2019","AQS","360610079","2","6.4","ug/m3 LC","27","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"04/03/2019","AQS","360610079","2","5.9","ug/m3 LC","25","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"04/09/2019","AQS","360610079","2","10.6","ug/m3 LC","44","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"04/15/2019","AQS","360610079","2","3.6","ug/m3 LC","15","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"04/21/2019","AQS","360610079","2","7","ug/m3 LC","29","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"04/27/2019","AQS","360610079","2","3.3","ug/m3 LC","14","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"05/03/2019","AQS","360610079","2","11.5","ug/m3 LC","48","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"05/09/2019","AQS","360610079","2","5.8","ug/m3 LC","24","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"05/15/2019","AQS","360610079","2","4.2","ug/m3 LC","18","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"05/21/2019","AQS","360610079","2","2.5","ug/m3 LC","10","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"05/27/2019","AQS","360610079","2","6.5","ug/m3 LC","27","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"06/02/2019","AQS","360610079","2","12.6","ug/m3 LC","52","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"06/08/2019","AQS","360610079","2","7.3","ug/m3 LC","30","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"06/14/2019","AQS","360610079","2","4.3","ug/m3 LC","18","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"06/20/2019","AQS","360610079","2","7.6","ug/m3 LC","32","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"06/26/2019","AQS","360610079","2","8.3","ug/m3 LC","35","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"07/02/2019","AQS","360610079","2","8","ug/m3 LC","33","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"07/08/2019","AQS","360610079","2","11.6","ug/m3 LC","48","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"07/14/2019","AQS","360610079","2","8.7","ug/m3 LC","36","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"07/20/2019","AQS","360610079","2","12.7","ug/m3 LC","52","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"07/26/2019","AQS","360610079","2","10.1","ug/m3 LC","42","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"08/01/2019","AQS","360610079","2","0","ug/m3 LC","0","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"08/07/2019","AQS","360610079","2","10.2","ug/m3 LC","43","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"08/13/2019","AQS","360610079","2","12.2","ug/m3 LC","51","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"08/19/2019","AQS","360610079","2","10.3","ug/m3 LC","43","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"08/25/2019","AQS","360610079","2","3.2","ug/m3 LC","13","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"08/31/2019","AQS","360610079","2","5.1","ug/m3 LC","21","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"09/06/2019","AQS","360610079","2","4.2","ug/m3 LC","18","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"09/12/2019","AQS","360610079","2","9.7","ug/m3 LC","40","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"09/18/2019","AQS","360610079","2","3.6","ug/m3 LC","15","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"09/24/2019","AQS","360610079","2","3.4","ug/m3 LC","14","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"09/30/2019","AQS","360610079","2","3.8","ug/m3 LC","16","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"10/06/2019","AQS","360610079","2","4.7","ug/m3 LC","20","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"10/12/2019","AQS","360610079","2","4.4","ug/m3 LC","18","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"10/18/2019","AQS","360610079","2","2","ug/m3 LC","8","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"10/24/2019","AQS","360610079","2","5.6","ug/m3 LC","23","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"10/30/2019","AQS","360610079","2","4.3","ug/m3 LC","18","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"11/05/2019","AQS","360610079","2","7.9","ug/m3 LC","33","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"11/11/2019","AQS","360610079","2","18.4","ug/m3 LC","64","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"11/17/2019","AQS","360610079","2","3.9","ug/m3 LC","16","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"11/23/2019","AQS","360610079","2","4.4","ug/m3 LC","18","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"11/29/2019","AQS","360610079","2","2.1","ug/m3 LC","9","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"12/05/2019","AQS","360610079","2","5.1","ug/m3 LC","21","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"12/11/2019","AQS","360610079","2","5","ug/m3 LC","21","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"12/17/2019","AQS","360610079","2","5.7","ug/m3 LC","24","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"12/23/2019","AQS","360610079","2","19","ug/m3 LC","66","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"12/29/2019","AQS","360610079","2","12.9","ug/m3 LC","53","IS 45","1","100.0000","88101","PM2.5 - Local Conditions","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.7997","-73.93432"
"01/01/2019","AQS","360610115","3","9.9","ug/m3 LC","41","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"01/02/2019","AQS","360610115","3","7.3","ug/m3 LC","30","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"01/03/2019","AQS","360610115","3","10.3","ug/m3 LC","43","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"01/04/2019","AQS","360610115","3","14.9","ug/m3 LC","57","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"01/05/2019","AQS","360610115","3","9.4","ug/m3 LC","39","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"01/06/2019","AQS","360610115","3","11.4","ug/m3 LC","48","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"01/07/2019","AQS","360610115","3","6.6","ug/m3 LC","28","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"01/08/2019","AQS","360610115","3","15.2","ug/m3 LC","58","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"01/09/2019","AQS","360610115","3","8.7","ug/m3 LC","36","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"01/10/2019","AQS","360610115","3","10","ug/m3 LC","42","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"01/11/2019","AQS","360610115","3","10.2","ug/m3 LC","43","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"01/12/2019","AQS","360610115","3","8.4","ug/m3 LC","35","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"01/13/2019","AQS","360610115","3","8.9","ug/m3 LC","37","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"01/14/2019","AQS","360610115","3","9.2","ug/m3 LC","38","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"01/15/2019","AQS","360610115","3","13.8","ug/m3 LC","55","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"01/16/2019","AQS","360610115","3","15.7","ug/m3 LC","59","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"01/17/2019","AQS","360610115","3","6.9","ug/m3 LC","29","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"01/18/2019","AQS","360610115","3","15.3","ug/m3 LC","58","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"01/19/2019","AQS","360610115","3","9.1","ug/m3 LC","38","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"01/20/2019","AQS","360610115","3","7.1","ug/m3 LC","30","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
"01/21/2019","AQS","360610115","3","12","ug/m3 LC","50","Intermediate School 143","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","061","New York","40.8495500009336","-73.935649"
